,season,startingPosition,constructorPoints,driverPoints,raining,constructorID,driverID,driverPrevWins,driverPrevPodiums,driverStandingsPos,constructorStandingsPos,constructorWins,constructorPodiums,age,won
12119,1980,10,2,0,0,51,221,0,0,19,11,0,0,35,0
12120,1980,7,18,18,0,34,137,1,2,3,4,1,2,27,0
12121,1980,19,6,3,0,1,117,0,0,13,8,0,0,25,0
12122,1980,24,8,4,0,56,224,0,1,10,6,0,2,33,0
12123,1980,23,0,0,0,57,227,0,0,19,12,0,0,28,0
12124,1980,18,2,2,0,51,152,0,0,14,11,0,0,27,0
12125,1980,22,18,0,0,34,217,0,0,19,4,1,2,31,0
12126,1980,13,8,1,0,21,200,0,0,17,5,0,1,33,0
12127,1980,5,21,0,0,4,219,0,0,19,3,2,2,37,0
12128,1980,0,0,0,0,58,209,0,0,19,12,0,0,29,0
12129,1980,0,0,0,0,58,225,0,0,19,12,0,0,27,0
12130,1980,0,0,0,0,45,158,0,0,19,12,0,0,22,0
12131,1980,2,34,15,0,3,199,1,2,5,1,2,5,38,1
12132,1980,5,29,12,0,27,172,0,2,6,2,1,4,36,0
12133,1980,4,22,22,0,34,137,1,3,1,3,1,3,27,0
12134,1980,15,11,4,0,21,200,0,0,11,5,0,1,33,0
12135,1980,6,5,3,0,6,203,0,0,15,10,0,0,30,0
12136,1980,18,9,5,0,56,224,0,1,9,6,0,2,33,0
12137,1980,19,6,0,0,32,207,0,0,19,12,0,0,40,0
12138,1980,11,11,7,0,21,119,0,1,7,5,0,1,26,0
12139,1980,14,6,6,0,32,173,0,1,8,12,0,0,22,0
12140,1980,13,0,0,0,54,136,0,0,19,12,0,0,23,0
12141,1980,1,29,17,0,27,202,1,2,4,2,1,4,28,0
12142,1980,20,21,21,0,4,163,2,2,2,4,2,2,31,0
12143,1980,7,2,0,0,51,221,0,0,19,11,0,0,35,0
12144,1980,17,5,2,0,6,222,0,0,17,10,0,0,30,0
12145,1980,16,21,0,0,4,219,0,0,19,4,2,2,37,0
12146,1980,3,34,19,0,3,178,1,3,3,1,2,5,33,0
12147,1980,8,2,2,0,51,152,0,0,16,11,0,0,27,0
12148,1980,9,5,2,0,25,197,0,0,18,9,0,0,33,0
12149,1980,10,6,3,0,1,117,0,0,14,8,0,0,25,0
12150,1980,12,5,3,0,25,206,0,0,12,9,0,0,27,0
12151,1980,0,6,3,0,1,187,0,0,13,8,0,0,34,0
12152,1980,0,0,0,0,45,158,0,0,19,12,0,0,22,0
12153,1980,0,0,0,0,58,209,0,0,19,12,0,0,29,0
12154,1980,0,9,4,0,56,177,0,1,10,6,0,2,31,0
12155,1980,0,22,0,0,34,217,0,0,19,3,1,3,31,0
12156,1980,0,0,0,0,57,227,0,0,19,12,0,0,28,0
12157,1980,0,0,0,0,58,225,0,0,19,12,0,0,27,0
12158,1980,4,44,28,0,3,178,2,4,1,1,3,6,33,1
12159,1980,3,39,23,0,27,202,1,3,4,2,1,6,28,0
12160,1980,1,39,16,0,27,172,0,3,6,2,1,6,36,0
12161,1980,8,25,25,0,34,137,1,3,2,3,1,3,27,0
12162,1980,2,23,23,0,4,163,2,2,3,4,2,2,31,0
12163,1980,5,44,16,0,3,199,1,2,5,1,3,6,38,0
12164,1980,13,6,3,0,1,187,0,0,13,8,0,0,34,0
12165,1980,17,5,3,0,6,203,0,0,15,10,0,0,30,0
12166,1980,18,11,7,0,21,119,0,1,7,5,0,1,26,0
12167,1980,15,11,4,0,21,200,0,0,11,5,0,1,33,0
12168,1980,20,5,3,0,25,206,0,0,12,9,0,0,27,0
12169,1980,19,5,2,0,6,222,0,0,17,10,0,0,30,0
12170,1980,24,9,5,0,56,224,0,1,9,6,0,2,33,0
12171,1980,16,5,2,0,25,197,0,0,18,9,0,0,33,0
12172,1980,21,0,0,0,45,158,0,0,19,12,0,0,22,0
12173,1980,11,0,0,0,54,176,0,0,19,12,0,0,28,0
12174,1980,10,2,0,0,51,221,0,0,19,11,0,0,35,0
12175,1980,12,6,0,0,32,207,0,0,19,12,0,0,40,0
12176,1980,23,9,4,0,56,177,0,1,10,6,0,2,31,0
12177,1980,9,2,2,0,51,152,0,0,16,11,0,0,27,0
12178,1980,7,6,3,0,1,117,0,0,14,8,0,0,25,0
12179,1980,14,6,6,0,32,173,0,1,8,12,0,0,22,0
12180,1980,6,23,0,0,4,219,0,0,19,4,2,2,37,0
12181,1980,22,25,0,0,34,217,0,0,19,3,1,3,31,0
12182,1980,0,0,0,0,58,209,0,0,19,12,0,0,29,0
12183,1980,0,0,0,0,57,136,0,0,19,12,0,0,24,0
12184,1980,0,0,0,0,58,225,0,0,19,12,0,0,27,0
12185,1980,3,57,37,0,3,178,3,5,1,1,4,8,33,1
12186,1980,5,31,31,0,34,137,1,4,2,3,1,4,27,0
12187,1980,4,57,20,0,3,199,1,3,5,1,4,8,38,0
12188,1980,10,10,6,0,25,206,0,0,9,6,0,0,27,0
12189,1980,11,10,4,0,25,197,0,0,13,6,0,0,34,0
12190,1980,7,7,4,0,1,117,0,0,14,8,0,0,25,0
12191,1980,17,31,0,0,34,212,0,0,19,3,1,4,24,0
12192,1980,12,7,3,0,1,187,0,0,15,8,0,0,34,0
12193,1980,21,11,7,0,21,119,0,1,7,5,0,1,26,0
12194,1980,23,5,2,0,6,222,0,0,18,10,0,0,30,0
12195,1980,18,57,0,0,3,211,0,0,19,1,4,8,25,0
12196,1980,22,9,5,0,56,224,0,1,10,7,0,2,33,0
12197,1980,24,11,4,0,21,200,0,0,12,5,0,1,33,0
12198,1980,16,23,23,0,4,163,2,2,3,4,2,2,32,0
12199,1980,1,39,23,0,27,202,1,3,4,2,1,6,28,0
12200,1980,15,0,0,0,54,176,0,0,19,12,0,0,28,0
12201,1980,9,6,0,0,32,207,0,0,19,12,0,0,40,0
12202,1980,6,2,2,0,51,152,0,0,17,11,0,0,27,0
12203,1980,19,5,3,0,6,203,0,0,16,10,0,0,30,0
12204,1980,2,39,16,0,27,172,0,3,6,2,1,6,36,0
12205,1980,8,2,0,0,51,221,0,0,19,11,0,0,35,0
12206,1980,20,0,0,0,45,158,0,0,19,12,0,0,22,0
12207,1980,14,6,6,0,32,173,0,1,8,12,0,0,22,0
12208,1980,13,23,0,0,4,219,0,0,19,4,2,2,37,0
12209,1980,0,0,0,0,57,136,0,0,19,12,0,0,24,0
12210,1980,0,9,4,0,56,177,0,1,11,7,0,2,31,0
12211,1980,0,57,0,0,3,228,0,0,19,1,4,8,26,0
12212,1980,5,48,25,0,27,172,1,4,4,2,2,7,36,1
12213,1980,4,67,26,0,3,199,1,4,3,1,4,10,38,0
12214,1980,1,67,41,0,3,178,3,6,1,1,4,10,33,0
12215,1980,6,34,34,0,34,137,1,4,2,3,1,4,27,0
12216,1980,19,4,4,0,51,152,0,0,14,11,0,0,27,0
12217,1980,16,6,4,0,6,203,0,0,16,10,0,0,30,0
12218,1980,9,6,0,0,32,207,0,0,19,12,0,0,40,0
12219,1980,17,11,4,0,21,200,0,0,12,5,0,1,33,0
12220,1980,10,11,7,0,21,119,0,1,7,5,0,1,26,0
12221,1980,22,10,6,0,25,206,0,0,9,6,0,0,27,0
12222,1980,14,7,4,0,1,117,0,0,15,8,0,0,25,0
12223,1980,13,0,0,0,54,176,0,0,19,12,0,0,28,0
12224,1980,21,6,2,0,6,222,0,0,18,10,0,0,30,0
12225,1980,24,0,0,0,57,136,0,0,19,12,0,0,24,0
12226,1980,23,10,4,0,25,197,0,0,13,6,0,0,34,0
12227,1980,11,6,6,0,32,173,0,1,8,12,0,0,22,0
12228,1980,20,7,3,0,1,187,0,0,17,8,0,0,34,0
12229,1980,2,23,0,0,4,219,0,0,19,4,2,2,37,0
12230,1980,3,23,23,0,4,163,2,2,5,4,2,2,32,0
12231,1980,18,0,0,0,45,158,0,0,19,12,0,0,22,0
12232,1980,7,48,23,0,27,202,1,3,6,2,2,7,28,0
12233,1980,12,9,5,0,56,224,0,1,10,7,0,2,33,0
12234,1980,8,9,4,0,56,177,0,1,11,7,0,2,31,0
12235,1980,15,34,0,0,34,212,0,0,19,3,1,4,24,0
12236,1980,0,67,0,0,3,211,0,0,19,1,4,10,25,0
12237,1980,0,0,0,0,54,229,0,0,19,12,0,0,31,0
12238,1980,2,32,9,0,4,219,1,1,7,4,3,3,37,1
12239,1980,3,77,47,0,3,178,3,7,1,1,4,12,33,0
12240,1980,4,77,30,0,3,199,1,5,3,1,4,12,38,0
12241,1980,5,51,28,0,27,172,1,4,4,2,2,7,36,0
12242,1980,7,36,36,0,34,137,1,4,2,3,1,4,28,0
12243,1980,9,7,7,0,32,173,0,1,9,12,0,0,22,0
12244,1980,12,7,4,0,1,117,0,0,16,9,0,0,25,0
12245,1980,15,6,4,0,6,203,0,0,17,10,0,0,30,0
12246,1980,1,32,23,0,4,163,2,2,5,4,3,3,32,0
12247,1980,14,36,0,0,34,212,0,0,20,3,1,4,24,0
12248,1980,23,9,5,0,56,224,0,1,11,7,0,2,33,0
12249,1980,16,0,0,0,54,176,0,0,20,12,0,0,28,0
12250,1980,22,6,2,0,6,222,0,0,19,10,0,0,30,0
12251,1980,18,11,7,0,21,119,0,1,8,5,0,1,26,0
12252,1980,20,77,0,0,3,211,0,0,20,1,4,12,25,0
12253,1980,11,9,4,0,56,177,0,1,12,7,0,2,31,0
12254,1980,24,7,0,0,32,95,0,0,20,12,0,0,27,0
12255,1980,21,7,3,0,1,187,0,0,18,9,0,0,34,0
12256,1980,8,4,4,0,51,152,0,0,15,11,0,0,27,0
12257,1980,13,51,23,0,27,202,1,3,6,2,2,7,28,0
12258,1980,6,10,4,0,25,197,0,0,14,6,0,0,34,0
12259,1980,19,0,0,0,45,158,0,0,20,12,0,0,22,0
12260,1980,10,10,6,0,25,206,0,0,10,6,0,0,27,0
12261,1980,17,7,0,0,32,207,0,0,20,12,0,0,40,0
12262,1980,0,0,0,0,57,136,0,0,20,12,0,0,24,0
12263,1980,0,11,4,0,21,200,0,0,13,5,0,1,33,0
12264,1980,5,45,45,0,34,137,2,5,2,3,2,5,28,1
12265,1980,1,38,29,0,4,163,2,3,5,4,3,4,32,0
12266,1980,6,55,32,0,27,172,1,5,4,2,2,8,36,0
12267,1980,3,80,33,0,3,199,1,5,3,1,4,12,38,0
12268,1980,17,12,6,0,25,197,0,0,11,5,0,0,34,0
12269,1980,18,8,5,0,1,117,0,0,13,8,0,0,25,0
12270,1980,7,6,4,0,6,203,0,0,17,10,0,0,30,0
12271,1980,10,7,0,0,32,207,0,0,20,12,0,0,40,0
12272,1980,12,6,2,0,6,222,0,0,19,10,0,0,30,0
12273,1980,20,0,0,0,54,176,0,0,20,12,0,0,28,0
12274,1980,4,80,47,0,3,178,3,7,1,1,4,12,33,0
12275,1980,23,12,6,0,25,206,0,0,10,5,0,0,27,0
12276,1980,8,4,4,0,51,152,0,0,16,11,0,0,27,0
12277,1980,19,0,0,0,45,158,0,0,20,12,0,0,22,0
12278,1980,14,11,7,0,21,119,0,1,8,6,0,1,26,0
12279,1980,2,38,9,0,4,219,1,1,7,4,3,4,37,0
12280,1980,22,4,0,0,51,230,0,0,20,11,0,0,42,0
12281,1980,24,0,0,0,57,209,0,0,20,12,0,0,29,0
12282,1980,9,8,3,0,1,187,0,0,18,8,0,0,34,0
12283,1980,21,9,5,0,56,224,0,1,12,7,0,2,33,0
12284,1980,16,7,0,0,32,95,0,0,20,12,0,0,27,0
12285,1980,11,7,7,0,32,173,0,1,9,12,0,0,22,0
12286,1980,15,55,23,0,27,202,1,3,6,2,2,8,28,0
12287,1980,13,45,0,0,34,212,0,0,20,3,2,5,24,0
12288,1980,0,80,0,0,3,211,0,0,20,1,4,12,25,0
12289,1980,0,0,0,0,57,136,0,0,20,12,0,0,24,0
12290,1980,0,11,0,0,21,191,0,0,20,6,0,1,19,0
12291,1980,0,9,4,0,56,177,0,1,14,7,0,2,31,0
12292,1980,0,11,4,0,21,200,0,0,15,6,0,1,33,0
12293,1980,5,54,54,0,34,137,3,6,1,3,3,6,28,1
12294,1980,6,90,53,0,3,178,3,8,2,1,4,14,33,0
12295,1980,3,90,37,0,3,199,1,6,3,1,4,14,38,0
12296,1980,18,10,10,0,32,173,0,1,7,12,0,0,22,0
12297,1980,11,11,6,0,56,177,0,1,10,7,0,2,31,0
12298,1980,13,56,24,0,27,202,1,3,6,2,2,8,28,0
12299,1980,24,8,5,0,1,117,0,0,14,9,0,0,25,0
12300,1980,16,6,2,0,6,222,0,0,19,10,0,0,30,0
12301,1980,20,56,32,0,27,172,1,5,4,2,2,8,36,0
12302,1980,1,38,29,0,4,163,2,3,5,4,3,4,32,0
12303,1980,21,90,0,0,3,211,0,0,20,1,4,14,25,0
12304,1980,17,0,0,0,45,158,0,0,20,12,0,0,22,0
12305,1980,12,12,6,0,25,197,0,0,12,5,0,0,34,0
12306,1980,2,38,9,0,4,219,1,1,8,4,3,4,37,0
12307,1980,23,0,0,0,54,176,0,0,20,12,0,0,28,0
12308,1980,10,10,0,0,32,207,0,0,20,12,0,0,40,0
12309,1980,7,11,7,0,21,119,0,1,9,6,0,1,26,0
12310,1980,22,12,6,0,25,206,0,0,11,5,0,0,27,0
12311,1980,14,8,3,0,1,187,0,0,18,9,0,0,34,0
12312,1980,9,54,0,0,34,212,0,0,20,3,3,6,24,0
12313,1980,15,11,5,0,56,224,0,1,13,7,0,2,33,0
12314,1980,8,6,4,0,6,203,0,0,17,10,0,0,30,0
12315,1980,4,4,4,0,51,152,0,0,16,11,0,0,28,0
12316,1980,19,4,0,0,51,230,0,0,20,11,0,0,42,0
12317,1980,0,10,0,0,32,95,0,0,20,12,0,0,27,0
12318,1980,0,11,0,0,21,181,0,0,20,6,0,1,28,0
12319,1980,0,0,0,0,57,136,0,0,20,12,0,0,24,0
12320,1980,0,0,0,0,57,209,0,0,20,12,0,0,29,0
12321,1980,2,105,62,0,3,178,4,9,1,1,5,16,33,1
12322,1980,5,105,43,0,3,199,1,7,3,1,5,16,38,0
12323,1980,3,60,28,0,27,202,1,4,6,2,2,9,28,0
12324,1980,7,11,6,0,1,187,0,0,12,8,0,0,34,0
12325,1980,22,8,6,0,6,203,0,0,14,10,0,0,30,0
12326,1980,10,55,0,0,34,212,0,0,21,3,3,6,24,0
12327,1980,15,12,6,0,25,197,0,0,13,5,0,0,34,0
12328,1980,9,60,32,0,27,172,1,5,4,2,2,9,36,0
12329,1980,6,11,6,0,56,177,0,1,10,7,0,2,31,0
12330,1980,17,10,10,0,32,173,0,1,7,12,0,0,22,0
12331,1980,21,11,4,0,21,200,0,0,17,6,0,1,33,0
12332,1980,19,0,0,0,57,136,0,0,21,12,0,0,24,0
12333,1980,12,11,5,0,1,117,0,0,16,8,0,0,25,0
12334,1980,23,38,29,0,4,163,2,3,5,4,3,4,32,0
12335,1980,13,38,9,0,4,219,1,1,8,4,3,4,37,0
12336,1980,1,55,54,0,34,137,3,6,2,3,3,6,28,0
12337,1980,18,10,0,0,32,207,0,0,21,12,0,0,40,0
12338,1980,8,4,0,0,51,110,0,0,21,11,0,0,21,0
12339,1980,14,0,0,0,45,158,0,0,21,12,0,0,22,0
12340,1980,16,11,5,0,56,224,0,1,15,7,0,2,33,0
12341,1980,4,4,4,0,51,152,0,0,18,11,0,0,28,0
12342,1980,11,11,7,0,21,119,0,1,9,6,0,1,26,0
12343,1980,20,12,6,0,25,206,0,0,11,5,0,0,27,0
12344,1980,24,12,0,0,25,191,0,0,21,5,0,0,19,0
12345,1980,0,0,0,0,54,176,0,0,21,12,0,0,29,0
12346,1980,0,8,2,0,6,222,0,0,19,10,0,0,30,0
12347,1980,0,105,0,0,3,211,0,0,21,1,5,16,25,0
12348,1980,0,105,0,0,3,214,0,0,21,1,5,16,24,0
12349,1980,5,120,71,0,3,178,5,10,1,1,6,18,33,1
12350,1980,3,120,49,0,3,199,1,8,3,1,6,18,38,0
12351,1980,7,66,32,0,27,202,1,5,5,2,2,10,28,0
12352,1980,4,14,13,0,32,173,0,1,7,12,0,0,22,0
12353,1980,12,66,34,0,27,172,1,5,4,2,2,10,36,0
12354,1980,11,14,1,0,32,207,0,0,21,12,0,0,40,0
12355,1980,6,38,29,0,4,163,2,3,6,4,3,4,32,0
12356,1980,17,0,0,0,54,176,0,0,22,12,0,0,29,0
12357,1980,15,120,0,0,3,211,0,0,22,1,6,18,25,0
12358,1980,14,11,6,0,56,177,0,1,10,8,0,2,31,0
12359,1980,23,8,2,0,6,222,0,0,19,10,0,0,30,0
12360,1980,9,11,6,0,1,187,0,0,12,9,0,0,34,0
12361,1980,18,8,6,0,6,203,0,0,14,10,0,0,30,0
12362,1980,22,12,6,0,25,197,0,0,13,6,0,0,34,0
12363,1980,24,11,4,0,21,200,0,0,17,7,0,1,34,0
12364,1980,1,4,4,0,51,152,0,0,18,11,0,0,28,0
12365,1980,2,55,54,0,34,137,3,6,2,3,3,6,28,0
12366,1980,8,55,0,0,34,212,0,0,22,3,3,6,24,0
12367,1980,16,0,0,0,45,158,0,0,22,12,0,0,22,0
12368,1980,20,11,7,0,21,119,0,1,9,7,0,1,26,0
12369,1980,25,0,0,0,57,136,0,0,22,12,0,0,24,0
12370,1980,19,11,5,0,56,224,0,1,15,8,0,2,33,0
12371,1980,21,12,6,0,25,206,0,0,11,6,0,0,27,0
12372,1980,10,4,0,0,51,110,0,0,22,11,0,0,21,0
12373,1980,13,11,5,0,1,117,0,0,16,9,0,0,25,0
12374,1980,0,12,0,0,25,191,0,0,22,6,0,0,19,0
12375,1980,0,120,0,0,3,209,0,0,22,1,6,18,29,0
12376,1979,1,12,9,0,27,172,1,1,1,1,1,1,35,1
12377,1979,3,8,6,0,32,199,0,1,2,5,0,0,36,0
12378,1979,6,4,4,0,1,187,0,1,3,3,0,1,32,0
12379,1979,2,12,3,0,27,221,0,0,4,1,1,1,34,0
12380,1979,7,8,2,0,32,207,0,0,5,5,0,0,38,0
12381,1979,11,1,1,0,56,224,0,0,6,4,0,0,32,0
12382,1979,16,0,0,0,58,173,0,0,7,5,0,0,20,0
12383,1979,14,0,0,0,21,200,0,0,7,5,0,0,32,0
12384,1979,15,0,0,0,3,178,0,0,7,5,0,0,32,0
12385,1979,17,0,0,0,3,223,0,0,7,5,0,0,39,0
12386,1979,24,0,0,0,57,206,0,0,7,5,0,0,25,0
12387,1979,10,0,0,0,6,203,0,0,7,5,0,0,29,0
12388,1979,19,8,0,0,32,212,0,0,7,5,0,0,22,0
12389,1979,21,0,0,0,58,136,0,0,7,5,0,0,22,0
12390,1979,18,0,0,0,59,231,0,0,7,5,0,0,31,0
12391,1979,4,0,0,0,25,197,0,0,7,5,0,0,32,0
12392,1979,12,0,0,0,4,219,0,0,7,5,0,0,36,0
12393,1979,23,0,0,0,204,182,0,0,7,5,0,0,29,0
12394,1979,25,0,0,0,4,163,0,0,7,5,0,0,30,0
12395,1979,5,0,0,0,6,222,0,0,7,5,0,0,28,0
12396,1979,8,0,0,0,25,202,0,0,7,5,0,0,26,0
12397,1979,9,4,0,0,1,175,0,0,7,3,0,1,29,0
12398,1979,20,0,0,0,204,137,0,0,7,5,0,0,26,0
12399,1979,22,0,0,0,60,232,0,0,7,5,0,0,35,0
12400,1979,13,0,0,0,21,119,0,0,7,5,0,0,24,0
12401,1979,0,0,0,0,54,233,0,0,7,5,0,0,28,0
12402,1979,1,27,18,0,27,172,2,2,1,1,2,3,35,1
12403,1979,2,27,9,0,27,221,0,1,3,1,2,3,34,0
12404,1979,3,12,10,0,32,199,0,2,2,7,0,0,36,0
12405,1979,8,3,3,0,25,202,0,0,5,4,0,0,26,0
12406,1979,5,3,2,0,6,203,0,0,7,5,0,0,29,0
12407,1979,6,3,1,0,6,222,0,0,9,5,0,0,29,0
12408,1979,19,0,0,0,21,200,0,0,10,7,0,0,32,0
12409,1979,14,4,4,0,1,187,0,1,4,3,0,1,32,0
12410,1979,16,0,0,0,21,119,0,0,10,7,0,0,24,0
12411,1979,7,0,0,0,4,219,0,0,10,7,0,0,36,0
12412,1979,9,1,1,0,56,224,0,0,8,6,0,0,32,0
12413,1979,20,0,0,0,58,173,0,0,10,7,0,0,20,0
12414,1979,23,0,0,0,57,206,0,0,10,7,0,0,25,0
12415,1979,21,0,0,0,58,136,0,0,10,7,0,0,22,0
12416,1979,17,0,0,0,3,223,0,0,10,7,0,0,39,0
12417,1979,13,0,0,0,3,178,0,0,10,7,0,0,32,0
12418,1979,24,0,0,0,54,233,0,0,10,7,0,0,28,0
12419,1979,11,0,0,0,4,163,0,0,10,7,0,0,30,0
12420,1979,10,0,0,0,59,231,0,0,10,7,0,0,31,0
12421,1979,18,4,0,0,1,175,0,0,10,3,0,1,29,0
12422,1979,12,0,0,0,204,182,0,0,10,7,0,0,29,0
12423,1979,22,0,0,0,204,137,0,0,10,7,0,0,26,0
12424,1979,4,12,2,0,32,207,0,0,6,7,0,0,38,0
12425,1979,15,3,0,0,25,197,0,0,10,4,0,0,32,0
12426,1979,0,12,0,0,32,212,0,0,10,7,0,0,22,0
12427,1979,0,0,0,0,60,232,0,0,10,7,0,0,35,0
12428,1979,3,18,11,0,6,203,1,1,3,2,1,2,29,1
12429,1979,2,18,7,0,6,222,0,1,5,2,1,2,29,0
12430,1979,9,7,4,0,25,197,0,1,8,4,0,1,32,0
12431,1979,8,17,5,0,32,207,0,0,6,8,0,0,39,0
12432,1979,11,17,12,0,32,199,0,2,2,8,0,0,36,0
12433,1979,4,1,1,0,204,182,0,0,11,8,0,0,30,0
12434,1979,12,1,0,0,204,137,0,0,12,8,0,0,26,0
12435,1979,13,0,0,0,59,231,0,0,12,8,0,0,31,0
12436,1979,22,0,0,0,3,223,0,0,12,8,0,0,39,0
12437,1979,17,4,0,0,1,175,0,0,12,5,0,1,29,0
12438,1979,16,0,0,0,21,119,0,0,12,8,0,0,24,0
12439,1979,20,0,0,0,21,200,0,0,12,8,0,0,32,0
12440,1979,18,1,1,0,56,224,0,0,10,6,0,0,32,0
12441,1979,23,17,0,0,32,212,0,0,12,8,0,0,23,0
12442,1979,10,0,0,0,4,163,0,0,12,8,0,0,30,0
12443,1979,19,0,0,0,3,178,0,0,12,8,0,0,32,0
12444,1979,14,4,4,0,1,187,0,1,7,5,0,1,32,0
12445,1979,24,0,0,0,54,233,0,0,12,8,0,0,28,0
12446,1979,1,0,0,0,4,219,0,0,12,8,0,0,36,0
12447,1979,6,27,18,0,27,172,2,2,1,1,2,3,35,0
12448,1979,7,7,3,0,25,202,0,0,9,4,0,1,26,0
12449,1979,15,0,0,0,58,173,0,0,12,8,0,0,20,0
12450,1979,5,27,9,0,27,221,0,1,4,1,2,3,34,0
12451,1979,21,0,0,0,58,136,0,0,12,8,0,0,22,0
12452,1979,0,0,0,0,57,206,0,0,12,8,0,0,25,0
12453,1979,0,0,0,0,60,232,0,0,12,8,0,0,35,0
12454,1979,1,33,20,0,6,203,2,2,1,1,2,4,29,1
12455,1979,3,33,13,0,6,222,0,2,3,1,2,4,29,0
12456,1979,10,4,4,0,3,178,0,1,9,6,0,1,32,0
12457,1979,6,20,8,0,32,207,0,0,6,9,0,0,39,0
12458,1979,4,29,11,0,27,221,0,1,5,2,2,3,34,0
12459,1979,7,8,5,0,25,197,0,1,7,4,0,1,32,0
12460,1979,20,0,0,0,58,173,0,0,13,9,0,0,21,0
12461,1979,12,1,0,0,204,137,0,0,13,9,0,0,26,0
12462,1979,13,0,0,0,21,200,0,0,13,9,0,0,32,0
12463,1979,17,8,3,0,25,202,0,0,10,4,0,1,27,0
12464,1979,23,20,0,0,32,212,0,0,13,9,0,0,23,0
12465,1979,24,0,0,0,57,206,0,0,13,9,0,0,26,0
12466,1979,18,4,4,0,1,187,0,1,8,5,0,1,32,0
12467,1979,21,0,0,0,54,233,0,0,13,9,0,0,28,0
12468,1979,15,4,0,0,3,223,0,0,13,6,0,1,39,0
12469,1979,14,0,0,0,58,136,0,0,13,9,0,0,22,0
12470,1979,9,0,0,0,21,119,0,0,13,9,0,0,24,0
12471,1979,2,20,12,0,32,199,0,2,4,9,0,0,36,0
12472,1979,16,1,1,0,56,224,0,0,11,7,0,0,32,0
12473,1979,22,0,0,0,60,232,0,0,13,9,0,0,36,0
12474,1979,5,29,18,0,27,172,2,2,2,2,2,3,35,0
12475,1979,8,0,0,0,59,231,0,0,13,9,0,0,31,0
12476,1979,11,1,1,0,204,182,0,0,12,9,0,0,30,0
12477,1979,19,4,0,0,1,175,0,0,13,5,0,1,29,0
12478,1979,0,0,0,0,4,163,0,0,13,9,0,0,30,0
12479,1979,0,0,0,0,4,219,0,0,13,9,0,0,36,0
12480,1979,2,38,20,0,27,221,1,2,2,1,3,4,34,1
12481,1979,8,30,18,0,32,199,0,3,4,9,0,0,37,0
12482,1979,4,30,12,0,32,207,0,1,6,9,0,0,39,0
12483,1979,5,36,16,0,6,222,0,2,5,2,2,4,29,0
12484,1979,12,11,7,0,25,197,0,1,7,4,0,1,32,0
12485,1979,10,11,4,0,25,202,0,0,10,4,0,1,27,0
12486,1979,3,36,20,0,6,203,2,2,1,2,2,4,29,0
12487,1979,17,0,0,0,21,200,0,0,13,9,0,0,32,0
12488,1979,11,0,0,0,4,163,0,0,13,9,0,0,30,0
12489,1979,16,0,0,0,21,119,0,0,13,9,0,0,25,0
12490,1979,19,1,1,0,56,224,0,0,11,7,0,0,32,0
12491,1979,24,0,0,0,58,136,0,0,13,9,0,0,22,0
12492,1979,20,4,0,0,1,175,0,0,13,5,0,1,29,0
12493,1979,21,0,0,0,54,233,0,0,13,9,0,0,28,0
12494,1979,6,1,1,0,204,182,0,0,12,9,0,0,30,0
12495,1979,23,30,0,0,32,212,0,0,13,9,0,0,23,0
12496,1979,13,4,4,0,3,178,0,1,9,6,0,1,32,0
12497,1979,22,0,0,0,58,173,0,0,13,9,0,0,21,0
12498,1979,14,4,0,0,3,223,0,0,13,6,0,1,39,0
12499,1979,15,0,0,0,59,231,0,0,13,9,0,0,31,0
12500,1979,9,0,0,0,4,219,0,0,13,9,0,0,36,0
12501,1979,18,4,4,0,1,187,0,1,8,5,0,1,32,0
12502,1979,1,38,18,0,27,172,2,2,3,1,3,4,35,0
12503,1979,7,1,0,0,204,137,0,0,13,9,0,0,26,0
12504,1979,0,0,0,0,57,206,0,0,13,9,0,0,26,0
12505,1979,0,0,0,0,60,232,0,0,13,9,0,0,36,0
12506,1979,0,0,0,0,61,234,0,0,13,9,0,0,29,0
12507,1979,7,45,25,0,6,222,1,3,2,1,3,5,29,1
12508,1979,1,44,24,0,27,172,2,3,1,2,3,5,35,0
12509,1979,12,15,8,0,25,202,0,1,7,4,0,2,27,0
12510,1979,10,33,21,0,32,199,0,3,5,10,0,0,37,0
12511,1979,16,2,2,0,21,119,0,0,11,7,0,0,25,0
12512,1979,19,5,5,0,1,187,0,1,9,5,0,1,33,0
12513,1979,6,45,20,0,6,203,2,2,3,1,3,5,29,0
12514,1979,20,0,0,0,54,233,0,0,14,10,0,0,28,0
12515,1979,23,1,1,0,56,224,0,0,12,8,0,0,32,0
12516,1979,21,0,0,0,58,136,0,0,14,10,0,0,22,0
12517,1979,11,15,7,0,25,197,0,1,8,4,0,2,32,0
12518,1979,2,44,20,0,27,221,1,2,4,2,3,5,34,0
12519,1979,9,0,0,0,59,231,0,0,14,10,0,0,31,0
12520,1979,4,4,4,0,3,178,0,1,10,6,0,1,32,0
12521,1979,5,33,12,0,32,207,0,1,6,10,0,0,39,0
12522,1979,3,1,0,0,204,137,0,0,14,10,0,0,26,0
12523,1979,13,1,1,0,204,182,0,0,13,10,0,0,30,0
12524,1979,18,0,0,0,4,163,0,0,14,10,0,0,30,0
12525,1979,14,0,0,0,51,152,0,0,14,10,0,0,26,0
12526,1979,24,0,0,0,58,173,0,0,14,10,0,0,21,0
12527,1979,22,2,0,0,21,200,0,0,14,7,0,0,32,0
